hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,race21_t,race26_t,occ2012_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,exited_public,switched_class94,analytic_sample
571558067001409,1,2.0,1,4,2,8900,89001,1,1,33,17,0,99,3.0,2.0,,0,1,47,2.0,2,41,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,211.0,2.0,2.0,,,,11894.3281,2893.3138,0,0,1.0,,0,0,18220,1,,,3.0,,,,2932.1168,7870.0,1010.0,-1,,,,,,,12025.0,2012,624,621,0,0,0,0,0,14.0,1.0,,,3.0,40.0,2012,2.0,1,8,2,8900,89001,1,17,0,99,3.0,2.0,,0,1,48,2.0,2,41,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,333.0,2.0,2.0,2.0,,,12354.5914,3074.1769,0,0,1.0,,0,0,9778,1,,,3.0,,,,3107.5261,7870.0,1010.0,-1,,,,,,,12126.0,2013,636,621,0,0,0,0,0,14.0,3.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
571558067001409,1,2.0,1,4,2,8900,89001,1,1,33,17,0,99,3.0,2.0,,0,3,46,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1019.23,2.0,2.0,,,,11893.0358,3018.6841,0,0,0.0,,0,0,18220,2,,,3.0,,,,3021.5071,7870.0,230.0,-1,,,,,,,12026.0,2012,624,621,0,0,0,0,0,14.0,1.0,,,1.0,40.0,2012,2.0,1,8,2,8900,89001,1,17,0,99,3.0,2.0,,0,3,47,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,576.0,2.0,2.0,2.0,,,12282.8746,3070.4972,0,0,1.0,,0,0,9778,2,,,1.0,,,,3072.3278,7870.0,4200.0,-1,,,,,,,12127.0,2013,636,621,0,0,0,0,0,12.0,14.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
780978063917169,1,1.0,1,4,2,8900,89001,1,1,33,17,0,99,3.0,2.0,,0,4,49,,1,44,1,,3,1,3,5,2,57,57,57,1,0,0,2.0,1.0,,15.0,,15.0,,,20.0,,,7.0,2.0,0.0,1,2.0,1.0,1.0,925.0,192.0,2.0,2.0,,,,11893.0358,3018.6841,0,0,1.0,1.0,0,0,8760,3,,,,,,3.0,3021.5071,7870.0,1107.0,-1,,,,,2.0,2.0,12043.0,2012,624,621,0,0,0,0,0,18.0,1.0,,,3.0,40.0,2012,1.0,3,8,2,8900,89001,1,17,0,99,3.0,2.0,,0,4,51,,1,44,1,,1,3,5,2,57,57,57,1,0,0,2.0,1.0,,27.0,,27.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,1700.0,459.0,2.0,2.0,1.0,1.0,2.0,11333.0428,2824.578,0,0,0.0,0.0,0,0,9779,3,,,,,,3.0,2834.7454,7870.0,5800.0,-1,,,,,,2.0,12150.0,2013,636,621,0,0,0,0,0,18.0,17.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
799100711090971,1,1.0,3,4,2,8900,89001,1,1,33,17,0,0,3.0,2.0,,0,1,57,,1,44,1,,1,1,1,3,2,57,57,57,1,0,0,1.0,1.0,,50.0,,42.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1403.84,2.0,2.0,,,,11567.3097,2794.1503,0,0,0.0,,0,0,44675,1,,,,,,2.0,2829.9734,9470.0,3710.0,2200,3.0,,,,,,12047.0,2012,624,621,0,0,0,0,0,18.0,1.0,,,12.0,51.0,2012,1.0,3,8,2,8900,89001,1,17,0,0,3.0,2.0,,0,1,57,,1,44,1,,1,1,3,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1500.0,2.0,2.0,,,,12845.1031,3204.9527,0,0,0.0,,0,0,52300,1,,,,,,2.0,3223.0407,9470.0,3710.0,2540,3.0,,,,,,12155.0,2013,636,621,0,0,0,0,0,18.0,12.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
799100711090971,1,1.0,3,4,2,8900,89001,1,1,33,17,0,0,3.0,2.0,,0,4,24,,1,40,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,1.0,1.0,2.0,13262.2177,3335.102,0,0,,,0,0,44675,2,,,4.0,,,,3323.1561,9370.0,4250.0,-1,,,,,,1.0,12048.0,2012,624,621,0,0,0,0,0,15.0,1.0,,,14.0,51.0,2012,1.0,3,8,2,8900,89001,1,17,0,0,3.0,2.0,,0,4,25,,1,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,1.0,,1.0,214.0,217.8,2.0,2.0,1.0,1.0,2.0,11863.2443,2908.8051,0,0,1.0,1.0,0,0,52300,2,,,,1.0,1.0,,2956.6558,8680.0,4110.0,-1,,,,,,1.0,12156.0,2013,636,621,0,0,0,0,0,18.0,13.0,46.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
799280230480971,1,1.0,1,4,2,8900,89001,1,1,33,17,0,0,3.0,2.0,,0,3,72,1.0,1,43,1,4.0,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,1.0,,1.0,740.0,356.0,2.0,2.0,,,,11999.6202,2941.6573,1,1,1.0,1.0,0,42,21911,2,,,,2.0,,,2886.067,9590.0,7200.0,-1,,,,,,,12054.0,2012,624,621,1,0,0,0,1,16.0,1.0,,,20.0,51.0,2012,2.0,1,8,2,8900,89001,1,17,0,0,3.0,2.0,,0,3,73,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2000.0,800.0,2.0,2.0,,,,12291.8847,2805.0687,2,1,1.0,1.0,0,42,55546,2,,,,2.0,,,2801.6509,7290.0,9300.0,-1,,,,,,,12164.0,2013,636,621,0,1,0,0,1,16.0,22.0,36.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
927109970389105,1,1.0,1,4,2,8900,89001,1,1,33,17,0,0,3.0,2.0,,0,6,67,,2,44,1,,5,1,4,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,711.53,2.0,2.0,,,,10319.6237,2684.7275,0,0,0.0,,0,0,34802,5,,,,,,2.0,2638.2664,7870.0,2000.0,-1,,,,,,,12082.0,2012,624,621,0,0,0,0,0,18.0,1.0,,,6.0,40.0,2012,6.0,4,8,2,8900,89001,1,17,0,0,3.0,2.0,,0,6,68,,2,44,1,,1,4,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,3.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,719.23,2.0,2.0,,,,10459.1788,2643.8437,0,0,0.0,,0,0,9717,5,,,,,,2.0,2593.9806,7870.0,2000.0,2340,,,,,,,12193.0,2013,636,621,0,0,0,0,0,18.0,6.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
957409570476107,1,1.0,1,4,2,8900,89001,1,1,33,17,0,0,3.0,2.0,,0,3,58,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,15.0,,15.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1050.0,157.5,2.0,2.0,,,,11567.3097,2794.1503,0,0,1.0,1.0,0,0,8587,2,1.0,,,,,,2829.9734,7860.0,4220.0,-1,,,,,,,12106.0,2012,624,621,0,0,0,0,0,12.0,1.0,,,14.0,40.0,2012,1.0,1,8,2,8900,89001,1,17,0,0,3.0,2.0,,0,3,59,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,15.0,,15.0,,,21.0,,,7.0,5.0,0.0,1,2.0,,1.0,800.0,120.0,2.0,2.0,,,,12845.1031,3204.9527,0,0,1.0,1.0,0,42,35722,2,1.0,,,,,,3223.0407,7860.0,4220.0,-1,,,,,,,12217.0,2013,636,621,0,0,0,0,0,12.0,14.0,40.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
310971096817249,1,2.0,1,4,2,8900,89001,1,1,33,17,16580,0,,1.0,,2,3,41,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1685.0,640.3,2.0,2.0,,,,11185.4078,2778.8227,3,1,1.0,1.0,0,42,51688,2,,,,2.0,,,2773.2776,7870.0,5700.0,-1,,,,,,,12163.0,2012,624,621,0,0,1,0,0,16.0,1.0,,,17.0,40.0,2012,2.0,1,8,2,8900,89001,1,17,16580,0,,1.0,,2,3,42,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1868.0,2.0,2.0,2.0,,,9885.1249,2524.0223,4,1,1.0,,0,0,35736,2,,,,2.0,,,2534.9815,7870.0,5000.0,-1,,,,,,,12264.0,2013,636,621,0,0,0,1,0,16.0,17.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
799110928240971,1,1.0,4,4,2,8900,89001,1,1,33,17,28100,91,,1.0,,2,1,32,,2,43,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,461.0,1.0,,,,,12925.4792,2981.1574,2,1,1.0,,0,0,21759,1,,,,2.0,,,3059.7492,8090.0,3420.0,-1,,,,,,,12181.0,2012,624,621,0,1,0,0,1,16.0,2.0,,,10.0,42.0,2012,2.0,7,8,2,8900,89001,1,17,28100,91,,1.0,,2,2,22,,2,40,2,,0,0,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,10410.9201,3250.7122,0,0,,,0,0,9750,1,,,2.0,,,,3352.8529,,,-1,,,,,,,12277.0,2013,636,621,0,0,0,0,0,13.0,,,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
799330744530971,1,2.0,1,4,2,8900,89001,1,1,33,17,44100,0,,1.0,,2,1,55,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,8.0,,,5.0,,,4.0,2.0,0.0,1,2.0,,1.0,3200.0,1280.0,1.0,,,,,10982.8327,2676.3806,0,0,0.0,0.0,0,0,34910,1,,,,1.0,2.0,,2696.0199,7860.0,6355.0,-1,,,,,,,12183.0,2012,624,621,0,0,0,0,0,17.0,1.0,,,19.0,40.0,2012,2.0,1,8,2,8900,89001,1,17,44100,0,,1.0,,2,1,56,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,4500.0,1800.0,1.0,,,,,10784.3766,2688.1644,0,0,0.0,0.0,0,0,23325,1,,,,1.0,1.0,,2702.6068,7860.0,6355.0,-1,,,,,,,12279.0,2013,636,621,0,0,0,0,0,18.0,19.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
917037946179590,1,1.0,4,4,2,8900,89001,1,1,33,17,19500,115,,1.0,,2,1,33,,2,40,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,13.0,5.0,12.0,3.0,0.0,2,,,,,,,,,,,16230.5773,2926.2115,3,1,,,0,0,8779,1,,,2.0,,,,2701.2424,9370.0,5120.0,-1,,,,,,,12201.0,2012,624,621,0,0,1,0,0,13.0,2.0,,,17.0,51.0,2012,1.0,4,8,2,8900,89001,1,17,19500,115,,1.0,,2,1,34,,2,40,2,,1,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,14131.1968,3723.2908,3,1,,,0,0,45562,1,,,2.0,,,,3633.2317,,,-1,,,,,,,12302.0,2013,636,621,0,0,1,0,0,13.0,,,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
383193298700718,2,1.0,6,4,2,8900,89001,1,1,33,17,16980,0,1.0,1.0,1.0,7,14,41,,1,46,1,,2,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1346.15,2.0,2.0,,,,12365.5454,3206.4471,0,0,0.0,,0,0,44390,2,,,,,,,3151.8362,8190.0,1820.0,-1,,,,,,,49169.0,2012,625,622,0,0,0,0,0,18.0,1.0,,,5.0,41.0,2012,1.0,6,8,2,8900,89001,1,17,16980,0,1.0,1.0,1.0,7,14,42,,1,46,1,,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,1.0,2.0,2.0,12562.3534,3177.7747,0,0,0.0,,0,0,43586,2,,,,,,,3167.8341,8190.0,3150.0,-1,,,,,,,49200.0,2013,637,622,0,0,0,0,0,18.0,10.0,41.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
384194589700768,2,1.0,4,4,2,8900,89001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,59,,2,43,2,,1,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,576.92,1.0,,,,,13492.305,2946.6449,0,0,0.0,,0,0,22137,1,,,,2.0,,,2916.6233,9470.0,3850.0,-1,,,,,,,49170.0,2012,625,622,0,0,0,0,0,16.0,2.0,,,12.0,51.0,2012,1.0,4,8,2,8900,89001,1,17,16980,0,1.0,1.0,1.0,7,1,60,,2,43,2,,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,730.76,1.0,,,,,11397.9935,3001.4916,0,0,0.0,,0,0,8594,1,,,,2.0,,,3039.3944,9370.0,5860.0,-1,,,,,,,49201.0,2013,637,622,0,0,0,0,0,16.0,17.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
408908451796387,2,1.0,7,4,2,8900,89001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,70,,2,44,2,,1,0,0,5,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,116.0,5.0,11.0,2.0,0.0,2,,,,,,,,,,,9157.5437,2972.4139,0,0,,,0,0,22135,1,,,,,,2.0,2864.9286,9480.0,230.0,-1,,,,,,,49173.0,2012,625,622,0,0,0,0,0,18.0,2.0,,,1.0,51.0,2012,1.0,7,8,2,8900,89001,1,17,16980,0,1.0,1.0,1.0,7,2,71,,2,44,2,,0,0,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11465.9917,2967.9038,0,0,,,0,0,8593,1,,,,,,2.0,2950.1289,,,-1,,,,,,,49205.0,2013,637,622,0,0,0,0,0,18.0,,,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
677249380349107,2,1.0,1,4,2,8900,89001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,45,2.0,2,43,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,36.0,5.0,28.0,,,5.0,,,4.0,1.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,,,,12168.539,3328.9485,10,2,0.0,,0,0,51471,1,,,,2.0,,,3295.0317,9490.0,430.0,-1,,,,,,,49213.0,2012,625,622,0,0,1,1,0,16.0,2.0,,,1.0,51.0,2012,1.0,1,8,2,8900,89001,1,17,16980,0,1.0,1.0,1.0,7,1,46,2.0,2,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,2.0,,,12016.7348,3099.8945,3,1,0.0,,0,0,70197,1,,,,2.0,,,3139.04,7070.0,430.0,-1,,,,,,,49245.0,2013,637,622,0,0,1,0,0,16.0,1.0,34.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
758430773420981,2,1.0,7,4,2,8900,89001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,45,,2,39,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,37.0,6.0,30.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,461.53,1.0,,,,,12168.539,3328.9485,0,0,0.0,,0,0,4964,1,2.0,7.0,,,,,3295.0317,9480.0,5400.0,-1,,,,,,,49237.0,2012,625,622,0,0,0,0,0,11.0,2.0,,,17.0,51.0,2012,1.0,7,8,2,8900,89001,1,17,16980,0,1.0,1.0,1.0,7,2,46,,2,39,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,6.0,30.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,952.5,1.0,,2.0,,,12016.7348,3099.8945,0,0,0.0,,0,0,18217,1,2.0,7.0,,,,,3139.04,9480.0,5860.0,-1,,,,,,,49264.0,2013,637,622,0,0,0,0,0,11.0,17.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
810709915835947,2,1.0,1,4,2,8900,89001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,49,1.0,1,39,1,2.0,2,1,2,1,2,73,73,73,2,0,12,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,12175.7019,3063.7956,0,0,0.0,,0,0,22131,2,1.0,,,,,,3016.8709,9370.0,9620.0,-1,,,,,,,49263.0,2012,625,622,0,0,0,0,0,12.0,1.0,,,22.0,51.0,2012,1.0,1,8,2,8900,89001,1,17,16980,0,1.0,1.0,1.0,7,3,51,1.0,1,39,1,2.0,1,2,1,2,73,73,73,2,0,12,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,3500.0,1400.0,1.0,,2.0,,,13351.1802,3355.1177,0,0,0.0,0.0,0,0,8591,2,1.0,,,,,,3329.7387,9370.0,6260.0,-1,,,,,,,49296.0,2013,637,622,0,0,0,0,0,12.0,19.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
33341870914585,2,1.0,7,4,2,8900,89001,1,1,33,17,16980,0,2.0,1.0,,7,2,67,,2,40,1,,1,0,0,5,2,57,57,140,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,6285.0,675.0,1.0,,,,,10700.4856,2949.4149,0,0,0.0,1.0,0,0,22127,1,,,2.0,,,,2869.7069,7860.0,2540.0,-1,,,,,,,49339.0,2012,625,622,0,0,0,0,0,13.0,1.0,,,8.0,40.0,2012,1.0,7,8,2,8900,89001,1,17,16980,0,2.0,1.0,,7,2,67,,2,40,1,,0,0,5,2,57,57,140,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,,,,10921.7611,2718.8917,0,0,0.0,,0,0,33728,1,,,3.0,,,,2672.9792,7860.0,2540.0,-1,,,,,,,49386.0,2013,637,622,0,0,0,0,0,14.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
171909008802693,2,1.0,1,4,2,8900,89001,1,1,33,17,16980,0,2.0,1.0,,7,1,57,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,3.0,1.0,,40.0,,50.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1384.61,1.0,,,,,12276.026,2955.1252,0,0,0.0,,0,0,44388,1,,,3.0,,,,2923.3394,9470.0,3850.0,3940,,,,,,,49405.0,2012,625,622,0,0,0,0,0,14.0,1.0,,,12.0,51.0,2012,2.0,1,8,2,8900,89001,1,17,16980,0,2.0,1.0,,7,1,58,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1615.38,1.0,,,,,11887.0168,2950.0485,0,0,0.0,,0,0,21299,1,,,3.0,,,,2952.498,9470.0,3850.0,3930,,,,,,,49463.0,2013,637,622,0,0,0,0,0,14.0,12.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
171909008802693,2,1.0,1,4,2,8900,89001,1,1,33,17,16980,0,2.0,1.0,,7,3,56,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,16.0,,16.0,,,14.0,,,6.0,3.0,0.0,1,2.0,,1.0,1000.0,160.0,1.0,,,,,11225.4162,3022.1412,0,0,0.0,0.0,0,0,44388,2,,,,2.0,,,2995.8298,7860.0,4020.0,-1,,,,,,,49406.0,2012,625,622,0,0,0,0,0,16.0,1.0,,,13.0,40.0,2012,2.0,1,8,2,8900,89001,1,17,16980,0,2.0,1.0,,7,3,57,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,16.0,,11.0,,,19.0,,,7.0,3.0,0.0,1,2.0,,1.0,1500.0,240.0,1.0,,,,,12098.0664,2918.3162,0,0,0.0,0.0,0,0,21299,2,,,,2.0,,,2930.3498,7860.0,4030.0,-1,,,,,,,49464.0,2013,637,622,0,0,0,0,0,16.0,13.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
195998907079719,2,1.0,3,4,2,8900,89001,1,1,33,17,40420,0,2.0,1.0,,3,14,34,,2,43,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,875.0,323.75,2.0,2.0,,,,13329.4439,3451.2182,3,1,0.0,0.0,0,0,62554,2,,,,2.0,,,3382.0655,7860.0,2540.0,-1,,,,,,,49456.0,2012,625,622,0,0,1,0,0,16.0,1.0,,,8.0,40.0,2012,2.0,3,8,2,8900,89001,1,17,40420,0,2.0,1.0,,3,14,35,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.0,1.0,,2.0,,,11475.464,2885.2498,3,1,1.0,,0,42,68860,2,,,,2.0,,,2881.1925,7860.0,2540.0,-1,,,,,,,49523.0,2013,637,622,0,0,1,0,0,16.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
271633058909991,2,2.0,1,4,2,8900,89001,1,1,33,17,16980,0,2.0,1.0,,7,1,51,2.0,1,43,1,1.0,1,1,1,1,2,57,303,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,2.0,2.0,,,,11926.1234,2991.8582,4,1,0.0,,0,0,44444,1,,,,2.0,,,2955.0309,7860.0,2310.0,-1,,,,,5.0,,49486.0,2012,625,622,0,0,0,1,0,16.0,1.0,,,8.0,40.0,2012,1.0,1,8,2,8900,89001,1,17,16980,0,2.0,1.0,,7,1,52,2.0,1,43,1,1.0,1,1,1,2,57,303,303,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,12597.1602,3165.6344,0,0,0.0,,0,0,50446,1,,,,2.0,,,3141.6887,7860.0,6200.0,-1,,,,,5.0,,49556.0,2013,637,622,0,0,0,0,0,16.0,19.0,40.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
350375091918878,2,1.0,6,4,2,8900,89001,1,1,33,17,16980,0,2.0,1.0,,7,14,29,,2,41,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,,,,12059.8064,3090.7969,0,0,1.0,1.0,0,42,22128,2,,,5.0,,,,3059.9217,7860.0,2540.0,-1,,,,,,,49505.0,2012,625,622,0,0,0,0,0,16.0,1.0,,,8.0,40.0,2012,1.0,1,8,2,8900,89001,1,17,16980,0,2.0,1.0,,7,3,30,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,825.0,330.0,2.0,2.0,2.0,,,11529.9807,2915.7196,0,0,1.0,1.0,0,42,65561,2,,,5.0,,,,2899.0429,7860.0,2540.0,-1,,,,,,,49575.0,2013,637,622,0,0,0,0,0,16.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
