hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
307908321871397,1,1.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,,7,3,34,1.0,1,33,1,1.0,2,1,2,1,2,303,303,303,5,0,16,2.0,1.0,,50.0,,42.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1100.0,600.0,2.0,2.0,2.0,,,11990.5006,3009.4321,6,4,0.0,0.0,0,0,8183,2,,,,,,,3028.8955,7790.0,7950.0,-1,,,,,,,10957.0,2014,648,645,1,0,1,0,1,5.5,21.0,39.0,2014,2.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,,7,3,35,1.0,1,33,1,1.0,1,2,1,2,303,303,303,5,0,16,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1000.0,475.0,2.0,2.0,2.0,,,12622.1722,3122.5409,6,4,0.0,0.0,0,0,49022,2,,,,,,,3159.0172,7790.0,8965.0,-1,,,,,,,11744.0,2015,660,645,1,0,1,0,1,5.5,21.0,39.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
310974092517939,1,1.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,3.0,7,3,70,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,,,,12313.5871,3046.9604,0,0,1.0,1.0,0,42,43033,2,,,,2.0,,,3005.3869,9490.0,565.0,-1,,,,,,,10982.0,2014,648,645,0,0,0,0,0,16.0,2.0,51.0,2014,2.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,3.0,7,3,71,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,8.0,32.0,,,8.0,,,4.0,1.0,0.0,1,1.0,2.0,2.0,,1538.0,2.0,2.0,,,,13598.27,3360.6984,0,0,1.0,,0,42,31029,2,,,,,,,3225.9799,9490.0,565.0,-1,,,,,,,11753.0,2015,660,645,0,0,0,0,0,,2.0,51.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,1,0,recruitment
320979093117838,1,1.0,7,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,2,75,,2,39,2,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9862.9311,2433.1072,0,0,,,0,0,8194,1,1.0,,,,,,2474.7011,,,-1,,,,,,,10988.0,2014,648,645,0,0,0,0,0,12.0,,,2014,1.0,7,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,2,76,,2,39,2,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11772.6577,3034.8727,0,0,,,0,0,18373,1,1.0,,,,,,3033.8828,,,-1,,,,,,,11754.0,2015,660,645,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
350777098817889,1,1.0,7,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,2,79,,2,39,1,,1,0,0,4,2,128,128,128,4,0,3,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11045.024,2774.0992,0,0,,,0,0,33134,1,1.0,,,,,,2775.7314,,,-1,,,,,,,10996.0,2014,648,645,0,0,0,0,0,12.0,,,2014,1.0,7,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,2,80,,2,39,1,,0,0,4,2,128,128,128,4,0,3,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11163.6781,2795.0545,0,0,,,0,0,18378,1,1.0,,,,,,2796.7886,,,-1,,,,,,,11758.0,2015,660,645,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
373193297700818,1,1.0,6,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,,7,2,29,,1,39,1,1.0,1,0,0,7,2,303,303,303,5,0,20,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,11890.5375,2997.7171,0,0,0.0,0.0,0,0,8185,1,2.0,8.0,,,,,3003.644,3190.0,8220.0,-1,,,,,,,10999.0,2014,648,645,0,0,0,0,0,12.0,21.0,7.0,2014,1.0,6,8,2,9200,92001,1,16980,0,1.0,1.0,,7,2,29,,1,39,1,1.0,0,0,7,2,303,303,303,5,0,20,1.0,1.0,,44.0,,44.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1135.0,516.72,2.0,2.0,2.0,,,12994.5775,3161.1256,0,0,0.0,0.0,0,0,49023,1,2.0,8.0,,,,,3223.194,3980.0,8030.0,-1,,,,,,,11760.0,2015,660,645,0,0,0,0,0,12.0,21.0,13.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
373193297700818,1,1.0,6,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,,7,16,29,,1,35,1,1.0,2,0,0,7,2,303,303,303,5,0,19,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,11890.5375,2997.7171,0,0,0.0,0.0,0,0,8185,2,,,,,,,3003.644,3980.0,8965.0,-1,,,,,,,11000.0,2014,648,645,0,0,0,0,0,9.0,21.0,13.0,2014,1.0,6,8,2,9200,92001,1,16980,0,1.0,1.0,,7,16,29,,1,35,1,1.0,0,0,7,2,303,303,303,5,0,19,2.0,1.0,,44.0,,44.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1135.0,516.72,2.0,2.0,2.0,,,12994.5775,3161.1256,0,0,0.0,0.0,0,0,49023,2,,,,,,,3223.194,3980.0,7750.0,-1,,,,,,,11761.0,2015,660,645,0,0,0,0,0,9.0,21.0,13.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
470198689700370,1,1.0,4,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,32,,2,43,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,7.0,,,,1.0,,,2,,,,,,,,2.0,,,11670.1729,2740.3259,4,1,,,0,0,33130,1,,,,1.0,2.0,,2778.3764,,,-1,,,,,,,11009.0,2014,648,645,0,0,0,1,0,17.0,,,2014,1.0,4,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,1,33,,2,43,2,,1,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,14127.9138,3670.3374,4,1,,,0,0,41160,1,,,,,,,3731.699,,,-1,,,,,,,11780.0,2015,660,645,0,0,0,1,0,,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
470198689700370,1,1.0,4,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,4,16,,1,36,2,,2,1,3,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,15825.7361,3991.2735,0,0,,,0,0,33130,2,,,,,,,3989.674,,,-1,,,,,1.0,,11010.0,2014,648,645,0,0,0,0,0,10.0,,,2014,1.0,4,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,4,17,,1,36,2,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,15258.3626,3750.5593,0,0,,,0,0,41160,2,,,,,,,3699.3145,,,-1,,,,,1.0,,11781.0,2015,660,645,0,0,0,0,0,10.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
471727047908393,1,3.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,60,2.0,1,34,1,8.0,1,1,1,1,2,303,303,303,4,0,12,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,,,,14187.8947,3737.6158,0,0,0.0,0.0,0,0,21159,1,,,,,,,3679.564,7690.0,4220.0,-1,,,,,,,11013.0,2014,648,645,0,0,0,0,0,7.5,14.0,38.0,2014,3.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,3,61,2.0,1,33,1,8.0,1,2,1,2,303,303,303,4,0,11,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1250.0,500.0,2.0,2.0,,,,15635.6802,3919.9383,0,0,0.0,0.0,0,0,39506,1,,,,,,,3950.508,7690.0,4220.0,-1,,,,,,,11783.0,2015,660,645,0,0,0,0,0,5.5,14.0,38.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
471727047908393,1,3.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,3,57,1.0,2,39,1,8.0,2,1,2,1,2,364,364,364,4,0,12,2.0,1.0,,6.0,,6.0,,,18.0,,,7.0,4.0,0.0,1,2.0,,1.0,1500.0,90.0,2.0,2.0,,,,8578.9341,2230.1143,0,0,0.0,0.0,0,0,21159,2,1.0,,,,,,2200.9829,7690.0,4220.0,-1,,,,,,,11014.0,2014,648,645,0,0,0,0,0,12.0,14.0,38.0,2014,3.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,1,58,1.0,2,38,1,8.0,1,1,1,2,364,364,364,4,0,11,2.0,1.0,,4.0,,2.0,,,22.0,,,7.0,4.0,0.0,1,2.0,,1.0,1100.0,44.0,2.0,2.0,,,,11239.1468,2689.6533,0,0,0.0,0.0,0,0,39506,2,,,,,,,2739.6443,7690.0,4220.0,-1,,,,,,,11782.0,2015,660,645,0,0,0,0,0,12.0,14.0,38.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
471727047908393,1,3.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,4,27,,1,43,1,8.0,4,1,3,7,2,57,364,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,600.0,2.0,2.0,2.0,,,11890.5375,2997.7171,0,0,0.0,,0,0,21159,4,,,,2.0,,,3003.644,6870.0,5330.0,-1,,,,,2.0,1.0,11015.0,2014,648,645,0,0,0,0,0,16.0,17.0,32.0,2014,3.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,4,28,,1,43,1,8.0,1,3,7,2,57,364,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1100.0,440.0,2.0,2.0,2.0,,,12994.5775,3161.1256,0,0,1.0,1.0,0,0,39506,4,,,,,,,3223.194,6870.0,800.0,-1,,,,,2.0,1.0,11784.0,2015,660,645,0,0,0,0,0,,2.0,32.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
471727047908393,1,3.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,4,33,,2,40,1,8.0,3,1,3,7,2,57,364,303,1,0,0,1.0,4.0,,,,,,,,38.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,11450.9749,2744.562,0,0,,,0,0,21159,3,,,3.0,,,,2689.2015,6870.0,5000.0,-1,,,,,2.0,1.0,11016.0,2014,648,645,0,0,0,0,0,14.0,17.0,32.0,2014,3.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,4,34,,2,40,1,8.0,1,3,7,2,57,364,303,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1115.0,446.0,2.0,2.0,2.0,,,12586.201,3237.9221,0,0,0.0,0.0,0,0,39506,3,,,3.0,,,,3169.9173,7270.0,2145.0,-1,,,,,2.0,1.0,11785.0,2015,660,645,0,0,0,0,0,14.0,7.0,36.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
530273005417430,1,2.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,36,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1538.0,2.0,2.0,2.0,,,12052.1685,3015.6316,0,0,1.0,,0,42,65326,1,,,,2.0,,,3029.2166,6990.0,10.0,-1,,,,,,,11017.0,2014,648,645,0,0,0,0,0,16.0,1.0,33.0,2014,2.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,1,37,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,865.0,2.0,2.0,2.0,,,11837.3366,2952.2058,0,0,1.0,,0,42,49020,1,,,,,,,2962.5922,6990.0,10.0,-1,,,,,,,11802.0,2015,660,645,0,0,0,0,0,,1.0,33.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
530273005417430,1,2.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,3,25,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11564.9372,2948.3101,0,0,,,0,0,65326,2,,,,2.0,,,2878.6496,,,-1,,,,,,,11018.0,2014,648,645,0,0,0,0,0,16.0,,,2014,2.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,3,26,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12346.4023,3296.2536,0,0,,,0,0,49020,2,,,,,,,3156.3988,,,-1,,,,,,,11803.0,2015,660,645,0,0,0,0,0,,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
571389017906795,1,1.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,68,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,992.0,2.0,2.0,,,,11747.5932,2716.6622,0,0,1.0,,0,0,57804,1,,,,2.0,,,2696.9537,7860.0,2300.0,-1,,,,,,,11025.0,2014,648,645,0,0,0,0,0,16.0,8.0,40.0,2014,2.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,1,69,2.0,2,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2300.0,920.0,2.0,2.0,,,,12016.5089,2981.4153,0,0,0.0,0.0,0,0,6519,1,,,4.0,,,,2897.9381,7860.0,2310.0,-1,,,,,,,11805.0,2015,660,645,0,0,0,0,0,15.0,8.0,40.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
671807047001008,1,1.0,6,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,2,30,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,43.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1250.0,2.0,2.0,2.0,,,10891.514,2717.6051,0,0,0.0,,0,0,21140,1,,,,2.0,,,2751.2827,7290.0,1460.0,-1,,,,,,,11045.0,2014,648,645,0,0,0,0,0,16.0,4.0,36.0,2014,3.0,6,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,2,31,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,38.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,4900.0,2115.38,2.0,2.0,2.0,,,11740.3289,2896.7324,0,0,0.0,0.0,0,0,60666,1,,,,,,,2912.0884,7290.0,1360.0,-1,,,,,,,11815.0,2015,660,645,0,0,0,0,0,,4.0,36.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
671807047903098,1,1.0,7,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,2,30,,2,44,4,,1,0,0,7,2,209,209,209,4,0,16,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1346.0,2.0,2.0,2.0,,,11823.9585,3016.7198,0,0,1.0,,0,42,33131,1,,,,,,2.0,3049.3084,6670.0,1240.0,-1,,,,,,,11047.0,2014,648,645,0,0,0,0,0,18.0,3.0,27.0,2014,1.0,7,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,2,32,,2,44,4,,0,0,7,2,209,209,209,4,0,18,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,2.0,,,13522.8139,3469.7976,0,0,1.0,,0,42,6518,1,,,,,,,3405.8094,6990.0,1240.0,-1,,,,,,,11817.0,2015,660,645,0,0,0,0,0,,3.0,33.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
710709739832183,1,2.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,,7,1,32,2.0,1,33,1,1.0,1,1,1,1,2,303,303,303,5,21,16,2.0,1.0,,-4.0,1.0,24.0,,,1.0,,,3.0,4.0,0.0,1,2.0,2.0,2.0,,557.0,2.0,2.0,2.0,,,11990.5006,3009.4321,7,2,1.0,,0,42,8184,1,,,,,,,3028.8955,7790.0,7950.0,-1,,,,,,,11056.0,2014,648,645,1,0,0,1,1,5.5,21.0,39.0,2014,1.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,,7,1,32,2.0,1,33,1,1.0,1,1,1,2,303,303,303,5,21,16,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,884.0,2.0,2.0,2.0,,,14577.5528,3534.0265,7,2,1.0,,43,42,52930,1,,,,,,,3615.8375,7790.0,8965.0,-1,,,,,,,11827.0,2015,660,645,1,0,0,1,1,5.5,21.0,39.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
710709739832183,1,2.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,,7,3,33,1.0,2,33,1,1.0,2,1,2,1,2,303,303,303,5,21,16,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11173.5043,2744.562,7,2,,,0,0,8184,2,,,,,,,2781.2173,,,-1,,,,,,,11057.0,2014,648,645,1,0,0,1,1,5.5,,,2014,1.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,,7,3,34,1.0,2,33,1,1.0,1,2,1,2,303,303,303,5,21,16,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13139.2923,3237.9221,7,2,,,0,0,52930,2,,,,,,,3359.1038,,,-1,,,,,,,11828.0,2015,660,645,1,0,0,1,1,5.5,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
710709915835967,1,1.0,7,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,2,74,,2,39,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10196.4152,2560.9603,0,0,,,0,0,8197,1,1.0,,,,,,2562.4671,,,-1,,,,,,,11068.0,2014,648,645,0,0,0,0,0,12.0,,,2014,1.0,7,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,2,75,,2,39,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11163.6781,2795.0545,0,0,,,0,0,6520,1,1.0,,,,,,2796.7886,,,-1,,,,,,,11834.0,2015,660,645,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
710709948086730,1,2.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,32,2.0,2,40,1,1.0,1,1,1,1,2,303,303,303,5,21,19,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,553.0,2.0,2.0,2.0,,,10615.8667,2744.562,2,1,1.0,,0,42,53719,1,,,3.0,,,,2737.7507,8680.0,4110.0,-1,,,,,,,11069.0,2014,648,645,0,1,0,0,1,14.0,13.0,46.0,2014,1.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,1,33,2.0,2,40,1,1.0,1,1,1,2,303,303,303,5,21,19,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,850.0,340.0,2.0,2.0,2.0,,,12586.201,3237.9221,3,1,1.0,1.0,0,42,30829,1,,,3.0,,,,3169.9173,8680.0,4110.0,-1,,,,,,,11835.0,2015,660,645,0,0,1,0,0,14.0,13.0,46.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
710709948086730,1,2.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,3,31,1.0,1,40,1,1.0,2,1,2,1,2,303,303,303,5,21,19,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,673.0,2.0,2.0,2.0,,,11990.5006,3009.4321,2,1,1.0,,0,42,53719,2,,,3.0,,,,3028.8955,8680.0,4020.0,-1,,,,,,,11070.0,2014,648,645,0,1,0,0,1,14.0,13.0,46.0,2014,1.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,1.0,7,3,31,1.0,1,40,1,1.0,1,2,1,2,303,303,303,5,21,19,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,700.0,1030.0,2.0,2.0,2.0,,,14577.5528,3534.0265,3,1,1.0,1.0,0,42,30829,2,,,3.0,,,,3615.8375,8680.0,4000.0,-1,,,,,,,11836.0,2015,660,645,0,0,1,0,0,14.0,13.0,46.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
728480780600971,1,1.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,,7,1,55,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,826.92,2.0,2.0,,,,15074.8373,3667.8561,0,0,0.0,,0,0,21151,1,,,3.0,,,,3693.6389,1070.0,4850.0,-1,,,,,,,11074.0,2014,648,645,0,0,0,0,0,14.0,16.0,14.0,2014,2.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,,7,1,56,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,865.38,2.0,2.0,,,,13596.3028,3452.6756,0,0,0.0,,0,0,39505,1,,,3.0,,,,3441.1994,2280.0,4850.0,-1,,,,,,,11841.0,2015,660,645,0,0,0,0,0,14.0,16.0,19.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
728480780600971,1,1.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,,7,3,54,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1788.46,2.0,2.0,2.0,,,11313.7374,2831.9984,0,0,0.0,,0,0,21151,2,,,3.0,,,,2809.3972,3390.0,4850.0,-1,,,,,,,11075.0,2014,648,645,0,0,0,0,0,14.0,16.0,8.0,2014,2.0,1,8,2,9200,92001,1,16980,0,1.0,1.0,,7,3,55,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,830.76,2.0,2.0,,,,11927.5847,2880.8614,0,0,0.0,,0,0,39505,2,,,3.0,,,,2907.4573,770.0,4840.0,-1,,,,,,,11842.0,2015,660,645,0,0,0,0,0,14.0,16.0,4.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
